trade_date,wind_code,open,high,low,close,volume,amt
2026-03-05,000688.SH,1418.88,1423.61,1397.76,1405.35,1100698600,82290368700
2026-03-06,000688.SH,1396.59,1422.00,1396.59,1414.39,969054900,60117751900
2026-03-09,000688.SH,1373.82,1398.25,1351.88,1390.48,1184009400,74328800700
2026-03-10,000688.SH,1417.26,1424.72,1402.63,1420.54,1215340300,65103795200
2026-03-11,000688.SH,1421.35,1427.10,1400.45,1401.08,1297367900,65494494400
2026-03-12,000688.SH,1397.78,1412.53,1372.97,1383.65,1175919300,62958786900
2026-03-13,000688.SH,1374.65,1392.43,1365.62,1373.64,1200226300,66780732900
2026-03-16,000688.SH,1370.70,1386.55,1349.27,1384.99,1095376200,73815884500
2026-03-17,000688.SH,1386.26,1390.84,1354.15,1354.15,918465500,58419454300
2026-03-18,000688.SH,1363.54,1373.86,1348.23,1372.58,979986600,63648188100
2026-03-19,000688.SH,1348.55,1354.72,1333.68,1339.03,1105292300,62007186900
2026-03-20,000688.SH,1344.93,1347.37,1317.40,1318.31,1409109800,72635986700
2026-03-23,000688.SH,1292.89,1305.79,1254.85,1261.44,1424810100,73743206100
2026-03-24,000688.SH,1281.58,1291.92,1249.01,1290.79,1171663000,67331736600
2026-03-25,000688.SH,1299.63,1326.65,1299.63,1315.41,1100570500,71581278700
2026-03-26,000688.SH,1313.97,1316.46,1285.38,1288.81,863177000,55519453200
2026-03-27,000688.SH,1265.53,1308.94,1265.53,1300.76,860307000,52752422300
2026-03-30,000688.SH,1278.99,1294.54,1269.32,1289.78,935720400,53432653600
2026-03-31,000688.SH,1283.90,1296.03,1256.33,1256.33,958319000,57608800500
2026-04-01,000688.SH,1290.64,1302.87,1282.31,1298.20,982646100,67776529600
2026-04-02,000688.SH,1294.63,1294.63,1254.62,1262.18,758811400,52627584600
2026-04-03,000688.SH,1270.94,1272.84,1254.76,1256.21,670642100,43238392100
2026-04-07,000688.SH,1261.71,1286.53,1261.71,1274.01,632234900,58642407600
2026-04-08,000688.SH,1317.28,1352.69,1316.63,1352.69,1142256800,86413135100
2026-04-09,000688.SH,1335.29,1362.91,1333.01,1343.95,784651000,67718591500
2026-04-10,000688.SH,1363.58,1382.94,1362.40,1364.49,847165900,75598570000
2026-04-13,000688.SH,1358.46,1396.00,1358.46,1375.29,901889400,79738287700
2026-04-14,000688.SH,1398.40,1409.85,1387.42,1405.07,930265900,91340078200
2026-04-15,000688.SH,1415.39,1433.35,1399.75,1406.32,954766300,96267871000
2026-04-16,000688.SH,1406.32,1424.17,1402.20,1422.23,1000577100,86332967000
2026-04-17,000688.SH,1414.87,1433.80,1413.58,1423.35,963505300,88251590000
2026-04-20,000688.SH,1426.89,1451.39,1426.03,1450.52,1127584600,88429001000
2026-04-21,000688.SH,1445.20,1445.54,1415.60,1426.68,965157000,80219232200
2026-04-22,000688.SH,1420.78,1451.46,1420.24,1451.14,980596100,83400639000
2026-04-23,000688.SH,1466.12,1467.70,1419.01,1432.59,1144654000,96366136900
2026-04-24,000688.SH,1443.04,1472.96,1417.21,1453.69,1141340600,112276766200
2026-04-27,000688.SH,1478.31,1515.28,1466.66,1508.38,1356053800,123536460900
2026-04-28,000688.SH,1497.32,1525.34,1479.67,1488.66,1192550800,101929725100
2026-04-29,000688.SH,1474.12,1495.01,1451.71,1493.50,1145722100,96264961800
2026-04-30,000688.SH,1511.39,1580.52,1511.39,1571.07,1510961200,143368848800
2026-05-06,000688.SH,1634.31,1715.08,1631.65,1656.95,1830104800,202263525000
2026-05-07,000688.SH,1663.16,1682.22,1646.94,1678.89,1393006300,147148539100
2026-05-08,000688.SH,1653.31,1655.57,1625.61,1640.46,1500507400,134384676000
2026-05-11,000688.SH,1687.64,1727.30,1669.73,1716.69,1829405800,183091745800
2026-05-12,000688.SH,1708.21,1747.17,1687.96,1723.78,1692708900,163162220200
2026-05-13,000688.SH,1684.37,1771.49,1677.54,1770.15,1777324700,158688703200
2026-05-14,000688.SH,1792.34,1800.61,1723.70,1725.09,2107102300,170925244400
2026-05-15,000688.SH,1724.36,1769.80,1669.99,1696.26,2160121400,191146069900
2026-05-18,000688.SH,1690.38,1748.10,1684.90,1709.96,1591395600,152427297000
2026-05-19,000688.SH,1697.40,1776.26,1670.36,1775.13,1710436800,169324578800
