trade_date,wind_code,open,high,low,close,volume,amt
2026-01-23,801050.SI,9864.30,10025.04,9782.39,9972.00,10562180000,227822240000
2026-01-26,801050.SI,10234.83,10480.82,10234.83,10428.19,12990150000,291150360000
2026-01-27,801050.SI,10352.04,10635.08,10208.27,10382.87,13046810000,302371470000
2026-01-28,801050.SI,10483.06,11022.19,10392.07,10997.81,13961370000,330150310000
2026-01-29,801050.SI,11260.34,11476.89,10705.55,11180.33,17758890000,429462340000
2026-01-30,801050.SI,10619.91,10680.49,10152.53,10308.42,12419220000,294032490000
2026-02-02,801050.SI,9589.58,9869.27,9509.08,9522.97,8738240000,201371090000
2026-02-03,801050.SI,9576.32,9858.96,9434.73,9832.33,11371640000,256440700000
2026-02-04,801050.SI,9982.16,9982.16,9724.14,9853.38,9316660000,199131060000
2026-02-05,801050.SI,9616.44,9696.84,9260.93,9402.60,8277500000,184340550000
2026-02-06,801050.SI,9034.17,9552.96,9034.17,9431.31,7989240000,172880920000
2026-02-09,801050.SI,9641.81,9652.93,9537.52,9631.03,6750520000,153947400000
2026-02-10,801050.SI,9659.03,9677.08,9568.33,9613.46,5717180000,127301990000
2026-02-11,801050.SI,9594.13,9919.85,9594.13,9843.69,6439790000,157373020000
2026-02-12,801050.SI,9842.61,10052.56,9842.61,9924.66,6546670000,161650250000
2026-02-13,801050.SI,9700.13,9810.91,9584.89,9591.61,6006290000,143583830000
2026-02-24,801050.SI,9919.32,9961.73,9852.95,9908.89,6907310000,161633820000
2026-02-25,801050.SI,9972.24,10347.96,9931.45,10253.52,9266990000,228286840000
2026-02-26,801050.SI,10365.67,10365.67,10175.85,10212.04,7872830000,198547530000
2026-02-27,801050.SI,10155.89,10529.56,10155.89,10528.63,8898340000,225947380000
2026-03-02,801050.SI,10704.30,10875.47,10380.46,10862.20,12366610000,320543300000
2026-03-03,801050.SI,10697.72,10766.89,10241.59,10252.41,10974500000,291924350000
2026-03-04,801050.SI,9945.56,10431.30,9945.56,10197.66,8200320000,209565070000
2026-03-05,801050.SI,10372.22,10372.22,10023.80,10132.36,7320880000,180692160000
2026-03-06,801050.SI,9996.17,10112.15,9822.06,9953.12,5955770000,151616180000
2026-03-09,801050.SI,9744.61,9908.57,9497.44,9858.96,7230660000,178035230000
2026-03-10,801050.SI,9949.04,10008.73,9892.65,9968.64,5345980000,134918880000
2026-03-11,801050.SI,10018.32,10065.36,9900.56,9929.09,5490150000,142509480000
2026-03-12,801050.SI,9880.33,9963.67,9740.03,9852.04,6521370000,148690390000
2026-03-13,801050.SI,9769.95,9950.65,9562.82,9585.63,6586010000,152766360000
2026-03-16,801050.SI,9492.32,9492.32,9084.88,9330.16,7353000000,163247500000
2026-03-17,801050.SI,9353.32,9447.43,9173.99,9174.70,5281820000,116759810000
2026-03-18,801050.SI,9166.91,9174.14,8977.24,9119.78,4887070000,107365770000
2026-03-19,801050.SI,8840.98,8875.49,8522.33,8563.05,7061370000,151540340000
2026-03-20,801050.SI,8605.56,8677.65,8436.55,8452.57,5704280000,125581350000
2026-03-23,801050.SI,8168.31,8364.45,7999.05,8049.92,7423200000,151010480000
2026-03-24,801050.SI,8228.44,8339.64,7995.99,8339.64,6615610000,141781470000
2026-03-25,801050.SI,8590.17,8684.60,8531.30,8587.37,6810730000,160154570000
2026-03-26,801050.SI,8573.62,8616.41,8405.64,8444.18,4874840000,119322150000
2026-03-27,801050.SI,8304.18,8740.52,8304.18,8687.44,5520290000,141254940000
2026-03-30,801050.SI,8715.91,8847.34,8621.30,8846.92,6961360000,156524510000
2026-03-31,801050.SI,8868.65,8905.43,8692.46,8716.31,6797580000,144970560000
2026-04-01,801050.SI,8933.76,8952.18,8829.63,8918.75,6033730000,136222240000
2026-04-02,801050.SI,8883.90,8914.41,8669.98,8753.81,5391110000,122224030000
2026-04-03,801050.SI,8777.74,8777.74,8615.19,8652.43,3854720000,85670260000
2026-04-07,801050.SI,8664.90,8743.38,8650.03,8720.80,4170520000,94107620000
2026-04-08,801050.SI,9014.86,9245.53,9014.86,9243.39,7392790000,172329280000
2026-04-09,801050.SI,9103.23,9263.11,9077.56,9184.08,5781090000,136427140000
2026-04-10,801050.SI,9249.76,9296.58,9143.46,9152.08,5430890000,140231090000
2026-04-13,801050.SI,9116.41,9191.63,9086.83,9183.04,5020410000,131784190000
2026-04-14,801050.SI,9348.64,9378.04,9262.20,9378.04,5963800000,157922150000
2026-04-15,801050.SI,9504.87,9532.10,9225.55,9255.36,6239390000,164377000000
2026-04-16,801050.SI,9316.08,9521.01,9316.02,9516.94,5978330000,159683120000
2026-04-17,801050.SI,9467.00,9585.97,9467.00,9532.50,6353340000,168076850000
2026-04-20,801050.SI,9532.42,9660.00,9532.41,9581.95,6660380000,168724130000
2026-04-21,801050.SI,9602.08,9620.24,9476.37,9616.93,5540760000,153963480000
2026-04-22,801050.SI,9546.89,9685.99,9546.89,9657.93,6640190000,169395930000
2026-04-23,801050.SI,9660.75,9663.20,9242.74,9311.16,7367220000,192690750000
2026-04-24,801050.SI,9234.81,9444.22,9183.55,9396.92,6067020000,162966830000
2026-04-27,801050.SI,9348.38,9407.09,9291.00,9309.90,5611630000,149489710000
2026-04-28,801050.SI,9253.57,9253.57,9070.26,9097.89,5764860000,135783060000
2026-04-29,801050.SI,9037.09,9467.18,9037.09,9460.92,6472940000,176634390000
2026-04-30,801050.SI,9409.59,9546.99,9344.33,9410.78,6302430000,189784200000
2026-05-06,801050.SI,9494.80,9747.84,9429.79,9746.06,8020740000,225693390000
2026-05-07,801050.SI,9832.36,9895.65,9671.77,9794.25,8209850000,228572220000
2026-05-08,801050.SI,9707.73,9848.92,9643.35,9810.28,7499200000,207856160000
2026-05-11,801050.SI,9815.96,9877.41,9720.92,9813.18,8322670000,218904830000
2026-05-12,801050.SI,9949.70,9949.70,9698.15,9747.23,8050750000,212138000000
2026-05-13,801050.SI,9794.16,9882.05,9742.75,9808.78,7399070000,198150910000
2026-05-14,801050.SI,9774.12,9801.52,9474.16,9474.16,7254850000,187958570000
2026-05-15,801050.SI,9382.42,9382.42,9020.59,9085.31,7983890000,195503930000
2026-05-18,801050.SI,8904.84,9025.88,8830.00,8991.53,5966280000,153156640000
2026-05-19,801050.SI,8978.95,8978.95,8720.46,8892.69,5599320000,143082260000
2026-05-20,801050.SI,8778.31,8932.97,8671.19,8888.86,6063960000,159176640000
2026-05-21,801050.SI,8991.60,9077.34,8684.80,8687.69,6430680000,163841430000
2026-05-22,801050.SI,8746.10,9040.38,8724.13,9005.06,6133760000,143354490000
2026-05-25,801050.SI,9153.04,9203.64,8990.85,9058.10,6411050000,158775230000
2026-05-26,801050.SI,8991.92,9315.68,8882.73,9308.61,8452880000,193771210000
2026-05-27,801050.SI,9256.24,9295.15,8912.33,8961.58,7117410000,166630550000
2026-05-28,801050.SI,8891.88,8976.72,8699.51,8919.45,6716490000,160411070000
2026-05-29,801050.SI,9032.56,9032.56,8702.13,8745.93,7269240000,169027660000
2026-06-01,801050.SI,8721.21,8856.50,8668.95,8677.14,5680490000,135919090000
2026-06-02,801050.SI,8741.11,8975.35,8568.00,8960.17,7030670000,165190410000
2026-06-03,801050.SI,8881.63,9108.08,8881.63,9013.00,7381420000,181880350000
2026-06-04,801050.SI,8891.96,8891.96,8717.40,8757.16,7565290000,162089980000
2026-06-05,801050.SI,8704.52,8809.59,8571.15,8601.93,7201260000,165759150000
2026-06-08,801050.SI,8223.96,8370.82,8030.26,8131.89,7488640000,161833520000
2026-06-09,801050.SI,8221.63,8374.77,8048.53,8361.96,6536220000,150242080000
2026-06-10,801050.SI,8185.09,8301.41,8121.19,8229.35,6351620000,148547960000
2026-06-11,801050.SI,8172.47,8431.41,8172.47,8380.21,7038200000,178861520000
2026-06-12,801050.SI,8568.55,8921.46,8539.39,8740.00,10474180000,261154930000
2026-06-15,801050.SI,8963.79,9170.09,8951.41,9169.79,11667680000,275713490000
2026-06-16,801050.SI,9103.05,9245.94,9081.39,9127.23,9957520000,254218340000
2026-06-17,801050.SI,9100.40,9204.88,9015.62,9091.79,8380340000,219054670000
2026-06-18,801050.SI,8998.37,9316.03,8948.93,9098.19,9636580000,246419790000
2026-06-22,801050.SI,9110.82,9523.83,9042.28,9523.31,11176560000,286857630000
2026-06-23,801050.SI,9513.72,9513.72,8803.15,8834.29,11641230000,289359370000
2026-06-24,801050.SI,8728.74,8908.63,8622.60,8904.67,9569340000,236540110000
2026-06-25,801050.SI,8739.27,8833.27,8660.09,8702.58,9746920000,242380120000
2026-06-26,801050.SI,8711.76,8719.43,8294.54,8330.09,8841930000,218563100000
2026-06-29,801050.SI,8346.70,8451.75,8253.59,8422.51,8170830000,202094110000
2026-06-30,801050.SI,8301.58,8393.26,8204.62,8390.50,7367970000,177766390000
2026-07-01,801050.SI,8371.84,8494.29,8323.90,8405.28,7668330000,188541650000
2026-07-02,801050.SI,8354.37,8636.72,8304.64,8433.77,8709600000,211256310000
2026-07-03,801050.SI,8593.07,8683.88,8498.25,8515.80,8721670000,205325320000
2026-07-06,801050.SI,8527.18,8759.01,8366.52,8371.17,8619020000,194984990000
2026-07-07,801050.SI,8280.32,8345.93,8108.93,8140.89,6138930000,137960620000
2026-07-08,801050.SI,8087.21,8087.21,7882.60,7882.60,5582590000,126835370000
2026-07-09,801050.SI,7819.95,7902.77,7493.64,7852.35,7060150000,154386250000
2026-07-10,801050.SI,7890.54,8056.47,7860.55,7863.15,6758750000,152252430000
2026-07-13,801050.SI,7750.14,7750.14,7491.95,7524.74,5754280000,123025930000
2026-07-14,801050.SI,7485.45,7908.95,7424.84,7908.95,7281100000,145278250000
2026-07-15,801050.SI,7934.93,7934.93,7730.32,7740.05,6272250000,126541290000
2026-07-16,801050.SI,7637.08,7790.65,7605.59,7645.15,5197620000,107980080000
2026-07-17,801050.SI,7560.98,7566.72,7219.94,7265.41,5978500000,116577410000
2026-07-20,801050.SI,7334.36,7366.15,7097.68,7212.51,6550310000,121870010000
2026-07-21,801050.SI,7287.89,7526.83,7111.71,7526.83,7269770000,142983050000
2026-07-22,801050.SI,7570.17,7863.53,7570.17,7745.02,7781730000,161792980000
2026-07-23,801050.SI,7790.12,8097.97,7741.42,7997.62,7705760000,158321120000
2026-07-24,801050.SI,7752.48,7841.28,7586.57,7620.54,6133240000,121951870000
2026-07-27,801050.SI,7742.65,7801.73,7608.87,7801.73,4855290000,98476300000
2026-07-28,801050.SI,7641.92,7723.81,7575.93,7636.54,4323140000,87206260000
2026-07-29,801050.SI,7648.22,7829.64,7540.90,7773.66,5375730000,107657370000
2026-07-30,801050.SI,7812.76,7901.79,7614.94,7699.79,5595450000,113793600000
2026-07-31,801050.SI,7787.41,7989.51,7787.41,7852.16,6057400000,125493860000
2026-08-03,801050.SI,7814.01,7857.28,7715.90,7820.40,4929920000,100571570000
2026-08-04,801050.SI,7845.00,7962.70,7817.71,7941.20,5020480000,104886980000
2026-08-05,801050.SI,8014.41,8365.25,8014.41,8365.25,7505140000,158145700000
2026-08-06,801050.SI,8564.10,8572.08,8342.17,8442.29,8435470000,194538670000
2026-08-07,801050.SI,8443.82,8711.72,8434.78,8711.72,7984120000,192663800000
2026-08-10,801050.SI,8764.61,8906.26,8681.78,8887.69,8009760000,200922420000
2026-08-11,801050.SI,8872.35,8919.41,8486.01,8494.67,8975370000,203946120000
2026-08-12,801050.SI,8513.62,8705.64,8513.62,8593.69,6312370000,146635910000
2026-08-13,801050.SI,8583.31,8590.64,8281.42,8281.42,6979100000,158745720000
2026-08-14,801050.SI,8223.16,8400.53,8223.16,8389.01,4945134200,123012390200
