vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,33,公告库,潮宏基:2025年度利润分配预案,0.62,"公告标题：潮宏基:2025年度利润分配预案；
发布时间：2026-03-28；
证券简称：潮宏基
原文： 广东潮宏基实业股份有限公司于2026年3月26日召开董事会，审议通过了2025年度利润分配预案，该方案尚需提交股东会审议。根据华兴会计师事务所审计结果，公司母公司2025年度实现净利润约1.49亿元，提取法定盈余公积金后，期末可供股东分配利润为7.21亿元。 本次分配方案拟以现有总股本8.89亿股为基数，向全体股东每10股派发现金红利3.5元（含税），预计派发现金红利总额约3.11亿元，不送红股也不进行公积金转增股本。结合2025年半年度已实施的分红，2025年度公司累计现金分红总额达到约4.00亿元，占当年归属于上市公司股东净利润的比例高达80.45%，显示出公司对股东回报的高度重视。 财务数据显示，2025年公司归属于上市公司股东的净利润为4.97亿元，较上一年度的1.94亿元和上上年度的3.33亿元均有显著增长，最近三个会计年度累计现金分红总额达9.33亿元，是近三年平均净利润的173%。公司合并报表及母公司报表年末未分配利润均为正值，且满足上市满三年等条件，未触及任何可能被实施其他风险警示的情形，分红方案具备合法合规性与合理性，有效平衡了公司发展需求与投资者利益。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,34,公告库,潮宏基:潮宏基投资者关系管理信息,0.58,"公告标题：潮宏基:潮宏基投资者关系管理信息；
发布时间：2026-05-08；
证券简称：潮宏基
原文：上述新品上市后市场反馈良好，公司后续将持续推广并深化相关产品线，进一步巩固品牌在产品创新领域的领先优势。
3、后续在一口价产品定价和占比上有什么规划？
答：公司将逐步提高一口价产品的销售占比，目前正从产品开发、品牌营销策略、终端培训等多个维度系统性地推进相关工作，争取全年一口价产品占比有更好的表现。
4、新推出的非遗工艺馆，和传统门店相比有什么差异？
| 答：非遗工艺馆是潮宏基王品牌门店的战略性升级形态， 群需求，优化消费者的购物体验。 分彰显了公司对股东回报的高度重视。 股东回报。 息泄露等情况。 | 是品牌探索高端体验零售的创新尝试。自2026年启动以来，目前 已在上海、郑州等核心城市落地两家门店，整体市场反馈还不错。 该类店型目前仍处于试点探索阶段，主要为了匹配不同商圈的客 5、公司在分红方面有什么规划？ 答：公司始终秉持稳定且可持续的股利分配政策，致力于与 股东共享发展成果。得益于稳健的经营现金流和健康的财务状况 我们近年来持续提升现金分红水平。2024年度每股分红0.25元， 2025年度则进一步提升至0.35元/股，分红金额实现稳步增长，充 未来，随着业务规模持续扩张、盈利能力不断增强，公司将在 保障长期健康发展和必要战略投入的前提下，继续秉持积极、合 理的利润分配原则，努力推动每股分红金额稳步提升，持续增强 交流过程中严格按照有关制度规定，没有出现未公开重大信 |
| --- | --- |
| 附件清单 无 日期 | 2026年5月6日 |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,35,公告库,潮宏基:2026年一季度报告,0.56,"公告标题：潮宏基:2026年一季度报告；
发布时间：2026-04-30；
证券简称：潮宏基
原文：2026第一季度报告
股票代码：002345 广东潮宏基实业股份有限公司股票简称：潮宏基 GUANGDONGCHJINDUSTRYCO.,LTD
证券简称：潮宏基
公告编号：2026-020
广东潮宏基实业股份有限公司2026 年第一季度报告
本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。
重要内容提示：
1.董事会及董事、高级管理人员保证季度报告的真实、准确、完整，不存在虚假记载、误导性陈述或重大遗漏，并承担个别和连带的法律责任。  
2.公司负责人、主管会计工作负责人及会计机构负责人（会计主管人员）声明：保证季度报告中财务信息的真实、准确、完整。  
3.第一季度财务会计报告是否经审计  
□是 否
一、主要财务数据
（一） 主要会计数据和财务指标
公司是否需追溯调整或重述以前年度会计数据
□是 否 

|  | 本报告期 | 上年同期 | 本报告期比上年同期增减 |
| --- | --- | --- | --- |
| 营业收入（元） | 2,498,284,807.34 | 2,252.067657.04 | 10.93% |
| 归属于上市公司股东的 净利润（元） | 263,560,162.18 | 188.898.822.29 | 39.52% |
| 归属于上市公司股东的 扣除非经常性损益的净 利润（元） | 263.077,229.59 | 187,994,984.33 | 39.94% |
| 经营活动产生的现金流 量净额（元） | 358,736.000.21 | -282,767,102.57 | 226.87% |
| 基本每股收益（元/股) | 0.30 | 0.21 | 42.86% |
| 稀释每股收益（元/股） 加权平均净资产收益率 | 0.30 6.77% | 0.21 5.21% | 42.86% 1.56% |
|  | 本报告期末 | 上年度末 | 本报告期末比上年度末增减 |
| 总资产（元） | 7.398.990.656.74 | 7,561,406,909.65 | -2.15% |
| 归属于上市公司股东的 所有者权益（元） | 4.022.954.746.11 | 3,763.850.832.53 | 6.88% |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,36,公告库,潮宏基:关于召开2025年度股东会的通知,0.55,"公告标题：潮宏基:关于召开2025年度股东会的通知；
发布时间：2026-03-28；
证券简称：潮宏基
原文：二、通过深交所交易系统投票的程序
1、投票时间：2026年04月20日的交易时间，即 9:15—9:25，9:30—11:30 和13:00—15:00。
2、股东可以登录证券公司交易客户端通过交易系统投票。
三、通过深交所互联网投票系统投票的程序
1、互联网投票系统开始投票的时间为2026年04月20日，9:15—15:00。
2、股东通过互联网投票系统进行网络投票，需按照《深圳证券交易所上市公司股东会网络投票实施细则》《深圳证券交易所互联网投票业务股东身份认证操作说明》的规定办理身份认证，取得“深交所数字证书”或“深交所投资者 服 务 密 码 ” 。 具 体 的 身 份 认 证 流 程 可 登 录 互 联 网 投 票 系 统https://wltp.cninfo.com.cn 规则指引栏目查阅。
3、股东根据获取的服务密码或数字证书，可登录https://wltp.cninfo.com.cn在规定时间内通过深交所互联网投票系统进行投票。
附件二：
广东潮宏基实业股份有限公司2025年度股东会授权委托书
兹委托 先生（女士）代表本人（或本单位）出席广东潮宏基实业股份有限公司于2026年04月20日召开的2025年度股东会，并代表本人（或本单位）按以下方式行使表决权：
本次股东会提案表决意见表

| 提案 编码 | 提案名称 | 备注 同意 |  | 反对 | 弃权 |
| --- | --- | --- | --- | --- | --- |
| 100 | 总议案：除累积投票提案外的所有提案 | √ |  |  |  |
| 非累积投票提案 |  |  |  |  |  |
| 1.00 | 《2025年度报告及摘要》 | √ |  |  |  |
| 2.00 | 《2025年度董事会工作报告》 | √ |  |  |  |
| 3.00 | 《2025年度财务决算报告》 | √ |  |  |  |
| 4.00 | 《2025年度利润分配预案》 | √ |  |  |  |
| 5.00 | 《关于公司董事2025年度薪酬确定及2026年 度薪酬方案的议案》 | √ |  |  |  |
| 6.00 | 《关于向金融机构申请授信额度并为子公司提 供担保及子公司之间相互提供担保的议案》 | √ |  |  |  |
| 7.00 | 《关于2026年度公司及子公司开展黄金存货套 期保值业务的议案》 | √ |  |  |  |
| 8.00 | 《关于2026年度公司及子公司开展黄金远期交 易与黄金租赁组合业务的议案》 | √ |  |  |  |
| 9.00 | 《关于制定<董事、高级管理人员薪酬管理制 度>的议案》 | √ |  |  |  |
委托人名称（盖章）：
委托人身份证号码（社会信用代码）：（委托人为法人股东，应加盖法人单位印章）
持股数量：
委托人股东账号：  
受托人：  
签发日期：
受托人身份证号码：
委托有效期：",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,37,公告库,潮宏基:2025年年度权益分派实施公告,0.55,"公告标题：潮宏基:2025年年度权益分派实施公告；
发布时间：2026-05-13；
证券简称：潮宏基
原文： 广东潮宏基实业股份有限公司于2026年5月13日发布了2025年年度权益分派实施公告，该方案已于2026年4月20日经公司2025年度股东会审议通过。本次分配采取固定总额方式，且自披露至实施期间公司股本总额未发生变动，符合监管要求中关于实施时间不超过两个月的规定。 核心分配方案显示，公司以现有总股本888,512,707股为基数，向全体股东每10股派发现金红利3.50元人民币（含税）。针对不同持股主体及期限的投资者，扣税后的实际到手金额存在差异：通过深股通持有股份的境外投资者、特定限售股个人及证券投资基金等每10股派3.15元；对于持有首发后限售股、股权激励限售股及无限售流通股的个人，公司将暂不代扣代缴个人所得税，而是待其转让股票时根据持股期限实行差别化税率征收，具体标准为持股1个月以内补缴0.70元/10股，1个月至1年补缴0.35元/10股，超过1年则无需补缴。 本次权益分派的具体执行时间安排明确，股权登记日定为2026年5月20日，除权除息日为次日即2026年5月21日。红利发放方面，绝大多数A股股东将由公司委托中国结算深圳分公司在除权除息日直接划入资金账户，而包括汕头市潮鸿基投资有限公司、东冠集团有限公司及廖创宾在内的三名特定股东将采用公司自行派发方式。此外，公司在公告中特别提示，若自派股东在业务申请期间因股份减少导致现金红利不足，相关法律责任由公司自行承担，确保了分红实施的合规性与确定性。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,38,公告库,潮宏基:潮宏基投资者关系管理信息,0.53,"公告标题：潮宏基:潮宏基投资者关系管理信息；
发布时间：2026-04-02；
证券简称：潮宏基
原文： 广东潮宏基实业股份有限公司在2025年整体经济环境承压的背景下，凭借坚持“聚焦主业、1+N品牌、全渠道营销、国际化”的核心战略，实现了业绩创历史新高的突破。公司通过三十年发展速度和质量并重的策略，深耕产品差异化与品牌建设，构建了高质量渠道增长体系，并在东南亚市场加速布局，核心竞争力显著提升。 2026年，潮宏基珠宝将继续深化产品创新，聚焦非遗花丝、时尚串珠和IP联名三大核心品类，巩固古法金镶嵌工艺优势，推出“非遗花丝•风雨桥”及“赛博上香”黄金串珠系列等新品，以多元产品矩阵提升品牌竞争力。同时，线上渠道将通过转型为“品牌导向、高毛利产品驱动”模式，实现利润率的大幅提升，2025年线上利润显著改善已验证该策略的有效性。 在国际化拓展方面，截至2025年底，潮宏基海外门店总数达11家，成功进入马来西亚、柬埔寨、新加坡等国，2026年将进一步深耕东南亚并探索日本、澳洲等新兴市场，通过本地化产品如泰国“四面佛”系列扩大非华裔客群占比。此外，子公司Soufflé已布局96家门店，高端奢侈品牌“臻ZHEN”计划在一二线城市开设精品店，且公司2025年度现金分红达4亿元，股息率达4.3%，未来将维持积极合理的利润分配原则以增强股东回报。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,39,公告库,潮宏基:2025年度利润分配预案,0.5,"公告标题：潮宏基:2025年度利润分配预案；
发布时间：2026-03-28；
证券简称：潮宏基
原文：广东潮宏基实业股份有限公司2025 年度利润分配预案
本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。
一、审议程序
广东潮宏基实业股份有限公司（以下简称“公司”）于 2026 年 3 月26 日召开第七届董事会第八次会议，审议通过了《2025 年度利润分配预案》。本议案尚需提交公司2025 年度股东会审议。
二、利润分配预案的基本情况
（一）本次利润分配预案的基本内容
1、本次利润分配预案为2025 年度利润分配。
2、根据华兴会计师事务所（特殊普通合伙）对公司2025 年度财务审计的结果，公司母公司 2025 年度实现净利润 148,998,561.85 元。按照《公司章程》规定提取10%法定盈余公积金 14,899,856.18 元，加上年初未分配利润 897,624,486.79 元，减去当年对 2024 年度利润分配已派 222,128,176.75 元及 2025 年半年度利润分配已派88,851,270.70 元，2025 年期末可供股东分配利润为 720,743,745.01 元。
3、根据相关法律、法规及《公司章程》等有关规定，结合公司实际情况和发展需要，公司2025 年度拟进行利润分配，分配预案如下：
以公司现有总股本 888,512,707 股为基数，向全体股东每 10 股派发现金 3.5 元
（含税）；不送红股，不进行公积金转增股本。本次利润分配共拟派发现金红利人民币310,979,447.45 元（含税），剩余未分配利润结转下一年度。
4、2025 年现金分红情况
2025 年度公司累计现金分红总额为 399,830,718.15 元，其中（1）2025 年半年度利润分配派发现金红利 88,851,270.70 元（含税）；（2）2025 年度利润分配预案拟派发现金红利 310,979,447.45 元（含税）；本次利润分配预案尚需提交公司股东会审议批准。2025 年度累计现金分红总额占 2025 年度归属于上市公司股东净利润的比例为 80.45%。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,40,公告库,潮宏基:潮宏基投资者关系管理信息,0.5,"公告标题：潮宏基:潮宏基投资者关系管理信息；
发布时间：2026-05-08；
证券简称：潮宏基
原文：证券简称：潮宏基
广东潮宏基实业股份有限公司投资者关系活动记录表
编号：20260506
| 投资者关 系活动类 别 | 口特定对象调研 分析师会议 口媒体采访 口业绩说明会 口新闻发布会 口路演活动 口现场参观 一对一沟通 其他电话会议 |
| --- | --- |
| 参与单位 名称及人 员姓名 | 招商证券、兴业证券、财通证券、长江证券、国金证券、国信证券、 方正证券、大风证券、华创证券、华西证券、国联民生、国盛证券、 信达证券、中信建投、山西证券、光大证券、中邮证券、长城证券、 西部证券、平安证券、中大国富证券、中金公司、财通基金、 前海开源基金、南方基金、嘉实基金、上海同犇投资、长信基金、 民生加银基金、广发基金、彤源投资、申万菱信基金、淡水泉、 大治基金、景顺长城基金、浦银安盛基金、格林基金、大弘基金、 创金合信基金、西部利得基金、Point72、大家资管、浙商资管、 鸿运私募基金、太平基金、信达澳亚基金、中金公司、烜鼎资产、 理成资产、敦和资产、璟恒投资、工商银行、巨杉资管、君联资本、 洋沛投资、涌金资本、德邻众福投资、名禹资管、递归私募基金、 方物私募基金、顶天投资、盟洋投资、保盈投资、四海圆通投资、 |
| 时间 | 明达资管、鲲鹏恒隆投资、长谋投资、尚诚资管、君汇私募基金、 利檀投资、前海再保险、承珞资本等共106人 2026年5月6日 |
| 地点 | 公司会议室 |
| 董事、副总裁徐俊雄 上市公司 董事会秘书林育昊 接待人员 财务总监陈述峰 2026开年以来，公司坚持“用时尚诠释东方文化”的品牌理 | 一、公司介绍基本经营数据，并就2026年一季度业绩表现再 创新高的原因做如下总结： |
携手代言人、跨界麦当劳、IP联盟快闪等品宣活动引爆全网声量，实现品牌影响力与终端销售双提升。
一季度的稳健增长，是公司长期深耕东方时尚、坚持差异化竞争、坚定战略落地的成果。公司也将依托现有品牌势能，持续深化结构优化，推动企业高质量发展，力争取得更好的成绩，为投资者创造更优回报。
二、问答环节：
1、3 月以来终端销售明显改善的动能是什么？
答：3 月以来的销售回暖主要得益于消费心态修复。
2、公司有哪些新产品系列推出规划？
答：公司会继续贴合消费者偏好，聚焦非遗花丝、时尚串珠、IP 联名，以及古法金镶嵌与精品黄金四大核心产品矩阵，持续提升产品竞争力。
一季度已陆续推出多个新品系列：1）焕新升级“非遗花丝•风雨桥”系列，打造全新的“花丝•千金”“花丝•繁星”“花丝•金缕”等品牌印记产品；2）新增“臻金梵华•金刚杵”“臻金•貔貅”“八宝罗盘”“臻金臻钻•红韵”等系列，打造兼具文化内涵与收藏价值的精品黄金；3）优化三丽鸥、线条小狗等原有 IP 产品，并推出融合当下潮流文化的黄金串珠系列，精准触达年轻消费群体。同时，深入洞察海外消费者偏好，强化产品本地化创新，推出融合当地文化元素的“臻金•四面神”“臻金•象神”“臻金•大鹏金翅”等主题系列。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,41,公告库,潮宏基:2025年度利润分配预案,0.5,"公告标题：潮宏基:2025年度利润分配预案；
发布时间：2026-03-28；
证券简称：潮宏基
原文：（二）本次利润分配预案的调整原则
在利润分配方案公告后至实施前，若公司总股本因股权激励行权、可转债转股、股份回购等情形发生变动的，公司将按照现金分红金额不变的原则对分配比例进行调整。
三、现金分红方案的具体情况
（一）是否可能触及其他风险警示情形
1、上市公司披露年度现金分红方案（含不分红）的，应当列示下列指标：
| 项目 | 本年度 | 上年度 | 上上年度 |
| --- | --- | --- | --- |
| 现金分红总额（元） | 399.830.718.15 | 310,979,447.45 | 222.128.176.75 |
| 回购注销总额（元） | 0 | 0 | 0 |
| 归属于上市公司股东的净 利润 (元） | 497.011.978.91 | 193,649,307.09 | 333.349.714.72 |
| 合并报表本年度末累计未 分配利润（元） | 1.354.080.613.73 |  |  |
| 母公司报表本年度末累计 未分配利润（元） | 720,743,745.01 |  |  |
| 上市是否满三个完整会计 年度 | 是口否 |  |  |
| 最近三个会计年度累计现 金分红总额（元） | 932,938,342.35 |  |  |
| 最近三个会计年度累计回 购注销总额（元） | 0 |  |  |
| 最近三个会计年度平均净 利润（元） | 341,337.000.24 |  |  |
| 最近三个会计年度累计现 | 932.938.342.35 |  |  |
| 金分红及回购注销总额 （元） |  |
| --- | --- |
| 是否触及《股票上市规 则》第9.8.1条第（九）项 规定的可能被实施其他风 险警示情形 | 口是否 |
其他说明：
公司最近一个会计年度净利润为正值，且合并报表、母公司报表年度末未分配利润均为正值，最近三个会计年度累计现金分红总额为 932,938,342.35 元，高于最近三个会计年度年均净利润的173%。公司未触及《深圳证券交易所股票上市规则》第9.8.1 条规定的可能被实施其他风险警示情形。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,42,公告库,潮宏基:2025年度股东会决议公告,0.49,"公告标题：潮宏基:2025年度股东会决议公告；
发布时间：2026-04-21；
证券简称：潮宏基
原文：广东潮宏基实业股份有限公司于2026年4月20日召开2025年度股东会，会议采取现场表决与网络投票相结合的方式，共有599名股东出席，代表公司有表决权股份4.26亿股，占总股本的47.92%。其中，中小股东参与积极，代表股份占比达8.52%，显示出市场对公司的关注度较高。本次股东会全票通过了包括《2025年度报告及摘要》、《2025年度财务决算报告》在内的多项关键议案，其中《2025年度利润分配预案》获得99.95%的高票通过，表明公司股东对管理层经营成果的高度认可。此外，会议还审议通过了关于向金融机构申请授信额度并为子公司提供担保的议案，该特别决议以98.36%的赞成率通过，为公司后续融资及业务扩张提供了必要的流动性支持。针对未来经营风险管控，股东会重点审议并通过了《关于2026年度公司及子公司开展黄金存货套期保值业务的议案》以及《关于2026年度公司及子公司开展黄金远期交易与黄金租赁组合业务的议案》，两项议案赞成率均超过99.77%。这一举措意味着潮宏基计划在2026年进一步利用金融衍生品工具对冲金价波动风险，优化库存管理策略，以应对珠宝行业原材料价格剧烈波动的挑战，保障公司利润空间的稳定性。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,43,公告库,潮宏基:2025年年度审计报告,0.65,"公告标题：潮宏基:2025年年度审计报告；
发布时间：2026-03-28；
证券简称：潮宏基
原文：（2）作为出租人
售后租回交易中的资产转让属于销售的，本公司按照资产购买进行相应会计处理，并根据租赁准则对资产出租进行会计处理。
如果销售对价的公允价值与资产的公允价值不同，或者本公司未按市场价格收取租金，本公司将销售对价低于市场价格的款项作为预收租金进行会计处理，将高于市场价格的款项作为本公司向承租人提供的额外融资进行会计处理；同时按市场价格调整租金收入。
售后租回交易中的资产转让不属于销售的，本公司确认一项与转让收入等额的金融资产。
（三十九）其他重要的会计政策和会计估计
1.回购本公司股份
公司回购自身权益工具支付的对价和交易费用，应当减少所有者权益
公司按法定程序报经批准采用收购本公司股票方式减资，按注销股票面值总额减少股本，购回股票支付的价款（含交易费用）与股票面值的差额调整所有者权益，超过面值总额的部分，依次冲减资本公积（股本溢价）、盈余公积和未分配利润；如低于面值总额的，低于面值总额的部分增加资本公积（股本溢价）。公司回购自身权益工具，不确认利得或损失。
公司回购的股份在注销或者转让之前，作为库存股管理，回购股份的全部支出转作库存股成本，同时进行备查登记。
库存股转让时，转让收入高于库存股成本的部分，增加资本公积(股本溢价)；低于库存股成本的部分，依次冲减资本公积(股本溢价)、盈余公积、未分配利润。
公司回购其普通股形成的库存股不参与公司利润分配，公司将其作为在资产负债表中所有者权益的备抵项目列示。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,44,公告库,潮宏基:2025年年度报告,0.64,"公告标题：潮宏基:2025年年度报告；
发布时间：2026-03-28；
证券简称：潮宏基
原文：1）经营租赁会计处理
经营租赁的租赁收款额在租赁期内各个期间按照直线法确认为租金收入。本公司将发生的与经营租赁有关的初始直接费用予以资本化，在租赁期内按照与租金收入确认相同的基础分摊计入当期损益。未计入租赁收款额的可变租赁付款额在实际发生时计入当期损益。
2）融资租赁会计处理
在租赁开始日，本公司对融资租赁确认应收融资租赁款，并终止确认融资租赁资产。本公司对应收融资租赁款进行初始计量时，将租赁投资净额作为应收融资租赁款的入账价值。租赁投资净额为未担保余值和租赁期开始日尚未收到的租赁收款额按照租赁内含利率折现的现值之和。  
本公司按照固定的周期性利率计算并确认租赁期内各个期间的利息收入。应收融资租赁款的终止确认和减值参见本会计政策之第（十一）项金融工具。  
未纳入租赁投资净额计量的可变租赁付款额在实际发生时计入当期损益。
40、其他重要的会计政策和会计估计
（1）回购本公司股份
公司回购自身权益工具支付的对价和交易费用，应当减少所有者权益。
公司按法定程序报经批准采用收购本公司股票方式减资，按注销股票面值总额减少股本，购回股票支付的价款（含交易费用）与股票面值的差额调整所有者权益，超过面值总额的部分，依次冲减资本公积（股本溢价）、盈余公积和未分配利润；如低于面值总额的，低于面值总额的部分增加资本公积（股本溢价）。公司回购自身权益工具，不确认利得或损
失。
公司回购的股份在注销或者转让之前，作为库存股管理，回购股份的全部支出转作库存股成本，同时进行备查登记。库存股转让时，转让收入高于库存股成本的部分，增加资本公积(股本溢价)；低于库存股成本的部分，依次冲减资本公积(股本溢价)、盈余公积、未分配利润。公司回购其普通股形成的库存股不参与公司利润分配，公司将其作为在资产负债表中所有者权益的备抵项目列示。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,45,公告库,潮宏基:2025年年度报告,0.63,"公告标题：潮宏基:2025年年度报告；
发布时间：2026-03-28；
证券简称：潮宏基
原文：实际控制人通过信托或其他资产管理方式控制公司□适用 不适用
4、公司控股股东或第一大股东及其一致行动人累计质押股份数量占其所持公司股份数量比例达到 80%□适用 不适用
5、其他持股在10%以上的法人股东
□适用 不适用
6、控股股东、实际控制人、重组方及其他承诺主体股份限制减持情况
□适用 不适用
四、股份回购在报告期的具体实施情况
股份回购的实施进展情况  
□适用 不适用  
采用集中竞价交易方式减持回购股份的实施进展情况  
□适用 不适用
五、优先股相关情况 
□适用 不适用报告期公司不存在优先股。
第七节
债券相关情况 
第七节 债券相关情况
□适用 不适用
第八节
财务报告",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,46,公告库,潮宏基:2025年年度报告,0.61,"公告标题：潮宏基:2025年年度报告；
发布时间：2026-03-28；
证券简称：潮宏基
原文：2025 年 12 月 1 日，公司召开第七届董事会第七次会议，审议通过了《关于控股子公司终止股权激励暨关联交易的议案》。自 2023 年实施股权激励以来，菲安妮所处内外部宏观经济形势和市场经营环境发生了较大的变化，内部组织结构也做了较大调整，继续实施该次股权激励已难以达到预期的激励目的和效果。综合考虑 2023 年股权激励对象的意愿、市场环境以及未来发展规划，为更好地维护公司、股东和员工的利益，经与全体激励对象共同协商，决定终止菲安妮股权激励事项，并由菲安妮回购除林斌生外其他激励对象持有的菲安妮 7%的股份，被回购方徐俊雄先生、林昊生先生所持股份的回购价格为原始股份认购款，被回购方共青城高榜投资合伙企业（有限合伙）所持股份的回购价格为原始股份认购款加上 4%年化资金利息。本次股份回购完成后，菲安妮已对回购股份进行注销，菲安妮注册资本变更为 7,926.1364万股，其中公司持股 94.62%，菲安妮仍为公司控股子公司。本次股份回购前后的股权结构如下：
| 序号 | 股东姓名/名称 | 本次回购前 |  | 本次回购后 |  |
| --- | --- | --- | --- | --- | --- |
|  |  | 持有股份数 （股） | 股份比例 (%) | 持有股份数 （股） | 股份比例 (%) |
| １ | 菲安妮有限公司 | 48,165,000 | 56.5136 | 48,165,000 | 60.7673 |
| 2 | 卓凌科技控股有限公司 | 26,550,000 | 31.1520 | 26,550,000 | 33.4968 |
| 3 | 深圳潮尚臻品投资有限公司（曾用名： 深圳前海潮尚臻品投资有限公司） | 285,000 | 0.3344 | 285,000 | 0.3596 |
| 4 | 共青城高榜投资合伙企业（有限合伙） | 1,704,545 | 2.0000 |  |  |
| 5 | 林斌生 | 4,261,364 | 5.0000 | 4,261,364 | 5.3763 |
| 6 | 林昊生 | 1,704,545 | 2.0000 |  | － |
| 7 | 徐俊雄 | 2,556,818 | 3.0000 |  | － |
| 合计 | 85,227,272 | 100.0000 | 79,261,364 | 100.0000 |
| --- | --- | --- | --- | --- |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,47,公告库,潮宏基:2025年年度报告,0.6,"公告标题：潮宏基:2025年年度报告；
发布时间：2026-03-28；
证券简称：潮宏基
原文：公司控股子公司菲安妮本次终止股权激励事项符合公司和菲安妮整体发展需要，本次回购除林斌生外其他激励对象的全部股份后，菲安妮仍为公司控股子公司，不会导致公司合并报表范围发生变化，不会对公司正常经营、持续经营能力、损益及资产状况带来不利影响，没有损害公司及股东特别是中小股东的利益。具体详见公司于 2023 年 2 月 2 日、2025 年 12 月 2 日在巨潮资讯网（http://www.cninfo.com.cn）披露的相关公告。",2026-08-15T21:48:09.990941+08:00
